id,name,name_id,url,country,date_live,date_added,usdt,fiat,auto,volume_usd,udate,volume_usd_adj
218,Raisex,raisex,https://www.raisex.io/,Malta,2017-01-01,2018-12-14 00:00:00,0,0,No,5378315.560273007,Lag,5378315.560273007
220,Graviex,graviex,https://graviex.net/,Russia,2017-01-01,2018-12-18 00:00:00,0,0,No,132014.97441826374,Recently,132014.97441826374
222,BW,bw.com,https://www.bw.com/,Australia,2017-01-01,2019-01-17 00:00:00,1,0,No,49341591.45730736,Recently,325277.0062723168
223,Coineal,coineal,https://www.coineal.com/,Seychelles,2018-01-01,2019-01-17 00:00:00,1,0,No,62510372.77809199,Recently,746373.9672191627
224,Coinmex,coinmex,https://www.coinmex.com/,Belize,2018-01-01,2019-01-17 00:00:00,1,0,No,0.0,Lag,0.0
225,TOKOK,tokok,https://www.tokok.com/,British Virgin Islands,2018-01-01,2019-01-17 00:00:00,1,0,No,326655389.3766731,Recently,414673.2274409592
227,GDAC,gdac,https://www.gdac.com,South Korea,2018-01-01,2019-01-17 00:00:00,0,1,No,800911.3292646271,Recently,800911.3292646271
228,Cryptology,cryptology,https://cryptology.com/,Singapore,2018-01-01,2019-01-17 00:00:00,0,1,No,30932721.744209845,Recently,1052105.585192726
229,WazirX,wazirx,https://wazirx.com/,India,2018-01-01,2019-01-17 00:00:00,1,0,No,49088727.638911374,Recently,91434641.89040974
230,P2PB2B,p2pb2b,https://p2pb2b.io/,Estonia,2018-01-01,2019-01-17 00:00:00,0,1,No,560729564.727823,Recently,33275846.593768887
231,BitexLive,bitexlive,https://bitexlive.com,Turkey,,2019-01-23 00:00:00,1,0,No,34329.1085944057,Lag,34329.1085944057
232,3XBIT,3xbit,https://www.3xbit.com.br/,Brazil,,2019-01-26 00:00:00,0,0,No,940.70329211409,Lag,940.70329211409
236,AltMarkets,altmarkets,https://altmarkets.io/,UK,2018-07-01,2019-02-01 00:00:00,0,0,No,0.0,Lag,0.0
237,Cratex,cratex,https://cratex.io,Turkey,2018-09-01,2019-02-07 00:00:00,0,0,No,644.6068912735278,Recently,644.6068912735278
241,ChainEx,chainex,https://www.chainex.io,South African,2018-01-01,2019-02-15 00:00:00,1,1,No,47.34233885481,Recently,47.34233885481
242,OMGFIN,omgfin,https://omgfin.com,"Estonia, EU",2018-10-10,2019-02-15 00:00:00,1,0,No,58932137.63854876,Recently,6973101.189127003
243,AlphaEX,alphaex,https://alphaex.net/,Malta,2017-01-01,2019-02-16 00:00:00,1,0,No,0.0,Recently,0.0
244,Bkex,bkex,https://www.bkex.com/,British Virgin Islands,2018-01-01,2019-04-14 00:00:00,1,0,No,1390497800.3677907,Recently,87505702.90818311
245,Dcoin,dcoin,https://www.dcoin.com/,Switzerland,2018-01-01,2019-04-14 00:00:00,1,0,No,509875740.8950496,Recently,16304121.853049833
246,Coinlim,coinlim,https://www.coinlim.com/,Singapore,2018-01-01,2019-04-14 00:00:00,1,0,No,80135373.40269974,Lag,0.0
249,ZBG,zbg,https://www.zbg.com,Hong Kong,2018-07-01,2019-04-22 00:00:00,1,0,No,5330001183.929456,Recently,233650956.40388685
254,Anycoin Direct,anycoindirect,https://anycoindirect.eu,Netherlands,,2019-05-28 00:00:00,0,1,No,432706.53526944946,Recently,432706.53526944946
258,Huobi Korea,huobi-korea,https://www.huobi.co.kr/,Korea,,2019-08-27 00:00:00,1,1,Yes,526196073.4663211,Lag,814764.700141878
461,Yunex.io,yunex-io,https://yunex.io/,British Virgin Islands,2018-01-01,2019-09-10 03:16:18,1,0,No,8794477.931421848,Lag,8794477.931421848
462,Vbitex,vbitex,http://www.vbitex.com,Seychelles,2017-01-01,2019-09-10 03:16:19,0,0,No,0.0,NA,0.0
463,IQFinex,iqfinex,https://www.iqfinex.com/,Switzerland,2018-01-01,2019-09-10 03:16:21,0,0,No,0.0,Lag,0.0
464,Daybit,daybit,https://daybit.com,South Korea,2018-01-01,2019-09-10 03:16:22,0,0,No,3100.5710513204704,Lag,0.0
465,Coinpark,coinpark,https://www.coinpark.com/,China,2018-01-01,2019-09-10 03:16:24,1,0,No,49217782.7585805,Recently,49217782.7585805
466,FCoin,fcoin,https://www.fcoin.com/,China,2018-01-01,2019-09-10 03:16:25,1,0,No,5142.7777247799995,Lag,0.0
467,Newdex,newdex,https://newdex.io/,Cayman Islands,2018-01-01,2019-09-10 03:16:26,0,0,No,29465.737197656832,Recently,29465.737197656832
468,Bitsonic,bitsonic,https://bitsonic.co.kr,South Korea,2018-01-01,2019-09-10 03:16:28,0,0,No,903139.4201848435,Lag,0.0
469,CITEX,citex,https://www.citex.co.kr/#/home,South Korea,2018-01-01,2019-09-10 03:16:29,1,0,No,6914276587.295528,Lag,975836549.5670003
470,qTrade,qtrade,https://qtrade.io,United States,,2019-09-10 03:16:31,0,0,No,57144.28311592741,Recently,57144.28311592741
471,Swiftex,swiftex,https://trade.swiftex.co,United Kingdom,2018-01-01,2019-09-10 03:16:32,0,0,No,0.0,Lag,0.0
472,CoinAll,coinall,https://www.coinall.com/,Hong Kong,2014-01-01,2019-09-10 03:16:34,1,0,No,3154522.5285975467,Lag,3154522.5285975467
473,Bgogo,bgogo,https://bgogo.com/,Cayman Islands,2018-01-01,2019-09-10 03:16:35,1,0,No,4481802.720870688,Recently,4481802.720870688
474,COINBIG,coinbig,https://www.coinbig.org/,Cayman Islands,2017-01-01,2019-09-10 03:16:37,1,0,No,48904560.622389615,Lag,48904560.622389615
475,BitRabbit,bitrabbit,https://bitrabbit.com/,Australia,,2019-09-10 03:16:38,1,0,No,0.0,Lag,0.0
476,Tideal,tideal,https://tideal.com/,Hong Kong,2018-01-01,2019-09-10 03:16:39,0,0,No,0.0,NA,0.0
477,Vinex,vinex,https://vinex.network,Singapore,2018-01-01,2019-09-10 03:16:41,0,0,No,193045.02812978692,Lag,193045.02812978692
478,ExMarkets,exmarkets,https://exmarkets.com,British Virgin Islands,2018-01-01,2019-09-10 03:16:42,0,1,No,134581372.37470573,Recently,5415253.516687251
479,AlterDice,alterdice,https://alterdice.com/,Singapore,2018-01-01,2019-09-10 03:16:44,1,1,No,25487292.625346918,Recently,25487292.625346918
480,Coinplace,coinplace,https://coinplace.pro/,United Arab Emirates,2018-01-01,2019-09-10 03:16:45,0,0,No,0.0,Lag,0.0
481,Txbit,txbit,https://txbit.io/,Netherlands,2019-01-01,2019-09-10 03:16:46,0,0,No,1282022.4178742196,Recently,1282022.4178742196
482,BOA Exchange,boa-exchange,https://www.boaexchange.com/,Romania,2018-01-01,2019-09-10 03:16:48,0,0,No,0.0,Lag,0.0
483,Catex,catex,https://www.catex.io/,China,2018-01-01,2019-09-10 03:16:49,1,0,No,38080458.96980755,Recently,1262999.146101636
484,Cashierest,cashierest,https://www.cashierest.com,South Korea,2018-01-01,2019-09-10 03:16:51,1,0,No,180.41969268769,Lag,0.0
485,Bamboo Relay,bamboo-relay,https://bamboorelay.com/,Australia,2017-01-01,2019-09-10 03:16:52,0,0,No,1210982299.7074254,Lag,1784734.4781590798
486,Bitoffer,bitoffer,https://www.bitoffer.com/en,Hong Kong,2019-01-01,2019-09-10 03:16:53,1,0,No,14373312.348349659,Recently,14373312.348349659
487,Uniswap V2,uniswap,https://uniswap.exchange,United States,2018-01-01,2019-09-10 03:16:55,0,0,No,80962749.71829613,Recently,0.0
488,BTCEXA,btcexa,https://btcexa.com/home,Australia,2018-01-01,2019-09-10 03:16:56,1,0,No,0.0,Lag,0.0
489,Birake,birake,https://birake.com,Estonia,2018-01-01,2019-09-10 03:16:58,1,0,No,29716.959649141594,Recently,29716.959649141594
490,KKCoin,kkcoin,https://www.kkcoin.com,Singapore,2017-01-01,2019-09-10 03:16:59,1,0,No,1581386473.630371,Lag,1070533.0373929746
491,ZG.TOP,zg-top,https://www.zgtop.io,Mongolia,2015-01-01,2019-09-10 03:17:01,1,0,No,21334023.45669671,Lag,0.0
493,Vindax,vindax,https://vindax.com/,Vietnam,2019-01-01,2019-09-10 03:17:04,1,0,No,139998187.98449582,Recently,3659625.63004649
494,FUBT,fubt,https://www.fubt.com,Hong Kong,2017-01-01,2019-09-10 03:17:05,1,0,No,0.0,Lag,0.0
495,Bione,bione,https://www.bione.cc/,Singapore,2018-01-01,2019-09-10 03:17:06,1,0,No,6360.998070658145,Recently,0.0
496,Biki,biki,https://www.biki.com,Singapore,2018-01-01,2019-09-10 03:17:08,1,0,No,258120.42189957254,Lag,258120.42189957254
497,WhaleEx,whaleex,https://www.whaleex.com/,Singapore,2018-01-01,2019-09-10 03:17:09,1,0,No,194279845.13737062,Lag,194279845.13737062
498,TRXMarket,trxmarket,https://trx.market/,China,2018-01-01,2019-09-10 03:17:11,1,0,No,17.6736,Recently,0.0
500,ABCC,abcc,https://abcc.com/,Singapore,2018-01-01,2019-09-10 03:17:14,1,0,No,255484424.97035947,Recently,1597966.8872473044
501,XT,xt,https://www.xt.com/,Seychelles,2018-01-01,2019-09-10 03:17:15,1,0,No,292420840.68560976,Recently,114040712.21054718
502,Coinzest,coinzest,https://www.coinzest.co.kr,South Korea,2018-01-01,2019-09-10 03:17:16,0,0,No,1735531.5445681887,NA,0.0
503,Hubi,hubi,https://www.hubi.com/,Hong Kong,2018-01-01,2019-09-10 03:17:18,1,0,No,234424375.21139288,Lag,0.0
504,Whitebit,whitebit,https://whitebit.com,Estonia,2018-01-01,2019-09-10 03:17:19,1,1,No,780154298.2097884,Recently,31136680.167649
505,EXNCE,exnce,https://exnce.com/,Estonia,2019-01-01,2019-09-10 03:17:20,0,0,No,0.00076557747825,Lag,0.00076557747825
506,CBX,cbx,https://www.cbx.one,United Arab Emirates,2018-01-01,2019-09-10 03:17:22,1,0,No,32231987.236625303,Recently,32231987.236625303
507,Coinfinit,coinfinit,https://www.coinfinit.com/,South Korea,2019-01-01,2019-09-10 03:17:23,0,0,No,2455.4907630911484,Lag,2455.4907630911484
508,BitAsset,bitasset,https://www.bitasset.com,Hong Kong,2018-01-01,2019-09-10 03:17:25,1,1,No,993513764.8779197,Lag,993513764.8779197
509,SatowalletEx,satowalletex,https://satowallet.com,United Arab Emirates,2017-01-01,2019-09-10 03:17:26,1,0,No,5998.603349833564,NA,0.0
510,Tokpie,tokpie,https://tokpie.io/,Hong Kong,2018-01-01,2019-09-10 03:17:27,0,0,No,128283201.84745471,Recently,685064.8207719143
511,Synthetix Exchange,synthetix-exchange,https://synthetix.exchange,Australia,2018-01-01,2019-09-10 03:17:29,0,0,No,0.0,Recently,0.0
512,SecondBTC,secondbtc,https://secondbtc.com,India,2018-01-01,2019-09-10 03:17:30,1,0,No,29423.442622611,Recently,29423.442622611
513,SatoExchange,satoexchange,https://www.satoexchange.com/,United States,2018-01-01,2019-09-10 03:17:32,0,0,No,4364.83140753201,Recently,4364.83140753201
514,Bithumb Global,bithumb-global,https://www.bithumb.pro/,Seychelles,2019-01-01,2019-09-10 03:17:33,1,0,No,243828027.72543007,Recently,4781906.440930212
515,BitOnBay,bitonbay,https://www.bitonbay.com/,Thailand,2018-01-01,2019-09-10 03:17:35,0,0,No,7564.925410877743,Recently,7564.925410877743
516,Piexgo,piexgo,https://www.piexgo.com/,Singapore,2019-01-01,2019-09-10 03:17:36,1,0,No,0.0,Lag,0.0
517,ZB Mega,zb-mega,https://www.zbm.com,Singapore,2019-01-01,2019-09-10 03:17:38,1,1,No,475761.86698056007,Lag,0.0
518,LocalTrade,localtrade,https://localtrade.cc/,United Kingdom,2017-01-01,2019-09-10 03:17:39,1,1,No,41735512.32211912,Lag,1345317.4705649489
519,Bitsdaq,bitsdaq,https://bitsdaq.com/,Hong Kong,2019-01-01,2019-09-10 03:17:41,1,0,No,37124815.24475236,Lag,37124815.24475236
520,Bitalong,bitalong,https://www.bitalong.com/,Hong Kong,2017-01-01,2019-09-10 03:17:42,1,0,No,112356.89065843957,Lag,112356.89065843957
521,Dflow,dflow,https://dflowx.com,Estonia,2019-01-01,2019-09-10 03:17:43,1,0,No,190848.63129169002,Lag,0.0
523,Dex-Trade,dex-trade,https://dex-trade.com/,Chile,2019-01-01,2019-09-10 03:17:46,1,0,No,85689254.33318456,Recently,2833282.678408804
524,Bitsten,bitsten,https://bitsten.com/,Indonesia,2017-01-01,2019-09-10 03:17:47,0,0,No,0.0,Recently,0.0
525,DigitalPrice,digitalprice,https://digitalprice.io/,Italy,2018-01-01,2019-09-10 03:17:49,0,0,No,0.0,Lag,0.0
526,Oceanex,oceanex,https://oceanex.pro,Cayman Islands,2018-01-01,2019-09-10 03:17:50,1,0,No,49518676.05148443,Recently,49518676.05148443
527,CoinFLEX,coinflex,https://coinflex.com/,Seychelles,2019-01-01,2019-09-10 03:17:52,1,0,No,1668.36085,Lag,1668.36085
528,COINX.PRO,coinx-pro,https://www.coinx.pro/index,Seychelles,2017-01-01,2019-09-10 03:17:53,1,0,No,0.0,Lag,0.0
529,Nexybit,nexybit,https://nexybit.com,South Korea,2018-01-01,2019-09-10 03:17:55,1,0,No,0.0,Lag,0.0
530,Bithumb Singapore,bithumb-singapore,https://www.bithumbsg.com/,Singapore,2018-01-01,2019-09-10 03:17:56,0,0,No,36810.4763930762,Lag,0.0
531,BitoPro,bitopro,https://www.bitopro.com/,Taiwan,2018-01-01,2019-09-10 03:17:57,1,0,No,312432.12247218285,Recently,312432.12247218285
532,6x,6x,https://www.6x.com,Singapore,2018-01-01,2019-09-10 03:17:59,1,0,No,3946316.75618954,Lag,0.0
533,Coinzo,coinzo,https://www.coinzo.com,Turkey,2018-01-01,2019-09-10 03:18:00,0,0,No,1595.0095549535256,Lag,1595.0095549535256
535,FinanceX,financex,https://financex.io,Singapore,2018-01-01,2019-09-10 03:18:03,1,0,No,0.0,Lag,0.0
537,Chainrift,chainrift,https://www.chainrift.com/,United States,,2019-09-10 03:18:06,0,0,No,12448.54305180998,Lag,0.0
538,ExtStock,extstock,https://extstock.com/,United Kingdom,2018-01-01,2019-09-10 03:18:07,0,1,No,159063741.25755566,Lag,0.0
539,Gibraltar Blockchain Exchange,gibraltar-blockchain-exchange,https://exchange.gbx.gi,Gibraltar,2018-01-01,2019-09-10 03:18:09,0,1,No,1017.0737664137,Lag,0.0
540,BitStorage,bitstorage,https://bitstorage.finance/,Seychelles,2018-01-01,2019-09-10 03:18:10,1,0,No,6319713.447130277,Recently,6319713.447130277
541,Hb.top,hb-top,https://www.hb.top/,Hong Kong,2017-01-01,2019-09-10 03:18:12,1,0,No,216397173.35581273,NA,0.0
542,CCXCanada,ccxcanada,https://ccxcanada.com/,Canada,2017-01-01,2019-09-10 03:18:13,1,0,No,0.0,Lag,0.0
543,OKEx Korea,okex-korea,https://okex.co.kr/,South Korea,2017-01-01,2019-09-10 03:18:14,1,0,No,38089.87547999146,Lag,38089.87547999146
544,BITBOX,bitbox,https://www.bitbox.me/,Singapore,2018-01-01,2019-09-10 03:18:16,1,0,No,7423333.196446278,Recently,0.0
547,ZT,zt.com,https://www.zt.com/,Cayman Islands,2018-01-01,2019-10-20 00:00:00,1,0,Yes,3922571849.1308036,Lag,1318932.809973973
548,Pars Exchange,pars-exchange,https://parsxc.com,Iran,2019-10-20,2019-12-12 00:00:00,1,0,No,131035.93039857318,Lag,0.0
550,Tagz,tagz,https://tagz.com/,Australia,,2019-12-21 00:00:00,1,0,No,1807092.1363940916,Lag,0.0
555,Radar Relay,radar-relay,https://radarrelay.com/,United States,2017-01-01,2020-06-17 01:38:30,0,0,No,102230.27608123374,Lag,0.0
556,Coindeal,coindeal,https://coindeal.com/,Malta,2018-01-01,2020-06-17 01:38:31,1,1,No,35846615.90118285,Recently,357292.6241383617
557,StakeCube Exchange,stakecube-exchange,https://stakecube.net/app/exchange/,Germany,2019-01-01,2020-06-17 01:38:32,0,0,No,0.0,Lag,0.0
558,Unnamed,unnamed,https://www.unnamed.exchange/,United Kingdom,2019-01-01,2020-06-17 01:38:33,1,0,No,297.475212327917,Lag,297.475212327917
559,Hanbitco,hanbitco,https://www.hanbitco.com,South Korea,2017-01-01,2020-06-17 01:38:35,1,0,No,720907.6970907007,Lag,720907.6970907007
561,Lukki,lukki,https://lukki.io/,Cayman Islands,2018-01-01,2020-06-17 01:38:37,1,0,No,0.0,Lag,0.0
562,ZG.com,zg-com,https://www.zg.com/,Cayman Islands,,2020-06-17 01:38:39,1,0,No,5122649614.171121,Lag,702368532.6967267
563,Bitcoin.com,bitcoin-com,https://exchange.bitcoin.com/,Bahamas,2019-01-01,2020-06-17 01:38:40,0,1,No,2028314625.2402587,Lag,561610048.9913613
564,Cryptlocex,cryptlocex,https://www.cryptlocex.com,Mexico,2019-01-01,2020-06-17 01:38:41,1,0,No,0.0,NA,0.0
565,Bibo,bibo,https://www.bibo.gold/,Estonia,2018-01-01,2020-06-17 01:38:42,1,0,No,1.242485,Recently,0.0
566,Bitcratic,bitcratic,https://www.bitcratic.com/,India,2018-01-01,2020-06-17 01:38:44,0,0,No,0.004001332882641071,Recently,0.004001332882641071
568,BTSE,btse,https://www.btse.com/en/home/,United Arab Emirates,2018-01-01,2020-06-17 01:38:46,0,1,No,171782296.88049462,Recently,822444.7277811479
569,Resfinex,resfinex,https://resfinex.com/,British Virgin Islands,2019-01-01,2020-06-17 01:38:48,1,0,No,94686333.84301521,Recently,94686333.84301521
570,HPX,hpx,https://www.hpx.com/,Australia,2018-01-01,2020-06-17 01:38:49,1,0,No,19828645.786685612,Lag,0.0
571,Indoex,indoex,https://indoex.io,Estonia,2018-01-01,2020-06-17 01:38:50,1,1,No,3265702813.3911324,Recently,198300310.92926833
572,Bitmesh,bitmesh,https://bitmesh.com/,Seychelles,,2020-06-17 01:38:51,0,0,No,0.0,NA,0.0
573,Tokenlon,tokenlon,https://tokenlon.im/instant,British Virgin Islands,2019-01-01,2020-06-17 01:38:53,1,0,No,19970507.496235143,Recently,19970507.496235143
574,Velic,velic,https://www.velic.io/,Singapore,2018-01-01,2020-06-17 01:38:54,1,0,No,6429.18836864,Recently,6429.18836864
575,Eterbase,eterbase,https://eterbase.exchange,Slovakia,2019-01-01,2020-06-17 01:38:55,1,1,No,27.877563546,Lag,27.877563546
577,Upbit Indonesia ,upbit-indonesia,https://id.upbit.com/home,Indonesia,2018-01-01,2020-06-17 01:38:57,1,0,No,107128927.9501527,Recently,77193493.26858301
578,Max Maicoin,max-maicoin,https://max.maicoin.com,Taiwan,,2020-06-17 01:38:59,1,0,No,3090858.4541879017,Recently,3090858.4541879017
579,FEX,fex,http://fexpro.net/,Hong Kong,2017-01-01,2020-06-17 01:39:00,1,0,No,7755091.00159485,Lag,0.0
580,VCC Exchange,vcc-exchange,https://vcc.exchange,Vietnam,2019-01-01,2020-06-17 01:39:01,1,0,No,165214453.61670804,Recently,583877.8258188302
581,ViteX,vitex,https://vitex.net/,British Virgin Islands,2019-01-01,2020-06-17 01:39:02,1,0,No,355949.7233600919,Recently,355949.7233600919
582,FTX,ftx,https://ftx.com/,Antigua and Barbuda,2019-01-01,2020-06-17 01:39:04,1,1,No,2210032787.1424203,Recently,2599892281.132255
583,Bvnex,bvnex,https://www.bvnex.com/,Vietnam,2018-01-01,2020-06-17 01:39:05,1,0,No,67610888.72171727,Recently,67610888.72171727
587,MercuriEx,mercuriex,https://mercuriex.com,United States,2017-01-01,2020-06-17 01:39:11,1,0,No,0.0,Lag,0.0
589,eToroX,etorox,https://www.etoro.com/crypto/exchange/,Gibraltar,2019-01-01,2020-06-17 01:39:13,1,0,No,29256887.063934937,Recently,119110623.72988862
590,AirSwap,airswap,https://www.airswap.io/,United States,,2020-06-17 01:39:14,0,0,No,0.0,Lag,0.0
591,Tokenize,tokenize,https://tokenize.exchange/,Singapore,2018-01-01,2020-06-17 01:39:16,0,1,No,22751608.774370667,Recently,22751608.774370667
592,Chiliz,chiliz,https://www.chiliz.net,Seychelles,2020-01-01,2020-06-17 01:39:17,0,0,No,342212.47423232114,Recently,342212.47423232114
593,HBTC,hbtc,https://www.hbtc.com/,Malta,2018-01-01,2020-06-17 01:39:18,1,0,No,30425606.722621042,Lag,30425606.722621042
594,BTCNEXT,btcnext,http://www.btcnext.io,Saint Vincent and the Grenadines,,2020-06-17 01:39:20,1,0,No,2412003.7832798976,Lag,2412003.7832798976
596,Currency.com,currency-com,https://exchange.currency.com/,Belarus,2019-01-01,2020-06-17 01:39:22,1,1,No,850767243.9687725,Recently,52822444.87069964
598,Bitci,bitci,https://www.bitci.com/,Turkey,2018-01-01,2020-06-17 01:39:25,0,0,No,5134330.425197398,Lag,5134330.425197398
599,BitLux OTC,bitlux-otc,https://www.bitlux.exchange/,Russia,,2020-07-31 00:00:00,0,1,No,42973215.60600314,Lag,0.0
601,Utorg,utorg,https://utorg.io/en/,United Kingdom,,2020-08-01 00:00:00,1,1,No,0.13232188160803,Lag,0.13232188160803
